day,price,predicted_price,action,holding,steps_holding,portfolio_value,capital
1051,69362.5546875,69117.796875,SELL,False,0,22281.186018418935,22281.186018418935
1052,71631.359375,69070.578125,BUY,True,0,22281.186018418935,22281.186018418935
1053,69139.015625,69301.0390625,SELL,False,0,21505.933737851785,21505.933737851785
1054,70587.8828125,69482.5234375,BUY,True,0,21505.933737851785,21505.933737851785
1055,70060.609375,69742.640625,SELL,False,0,21345.289911223284,21345.289911223284
1056,67195.8671875,69986.40625,BUY,True,0,21345.289911223284,21345.289911223284
1057,63821.47265625,69956.1328125,SELL,False,0,20273.387239837324,20273.387239837324
1058,65738.7265625,69463.0546875,BUY,True,0,20273.387239837324,20273.387239837324
1059,63426.2109375,68871.546875,SELL,False,0,19560.222759548426,19560.222759548426
1060,63811.86328125,68094.7421875,BUY,True,0,19560.222759548426,19560.222759548426
1061,61276.69140625,67273.1328125,SELL,False,0,18783.117624878072,18783.117624878072
1062,63512.75390625,66281.328125,BUY,True,0,18783.117624878072,18783.117624878072
1063,63843.5703125,65438.63671875,SELL,False,0,18880.95251769354,18880.95251769354
1064,64994.44140625,64785.73046875,BUY,True,0,18880.95251769354,18880.95251769354
1065,64926.64453125,64404.5234375,SELL,False,0,18861.25745531548,18861.25745531548
1066,66837.6796875,64229.7421875,BUY,True,0,18861.25745531548,18861.25745531548
1067,66407.2734375,64362.59375,SELL,False,0,18739.79897366886,18739.79897366886
1068,64276.8984375,64655.8359375,BUY,True,0,18739.79897366886,18739.79897366886
1069,64481.70703125,64863.9609375,SELL,False,0,18799.510502511323,18799.510502511323
1070,63755.3203125,65019.12109375,BUY,True,0,18799.510502511323,18799.510502511323
1071,63419.140625,65070.37890625,SELL,False,0,18700.381307725547,18700.381307725547
1072,63113.23046875,65024.91015625,BUY,True,0,18700.381307725547,18700.381307725547
1073,63841.12109375,64888.54296875,SELL,False,0,18916.054505511842,18916.054505511842
1074,60636.85546875,64765.66015625,BUY,True,0,18916.054505511842,18916.054505511842
1075,58254.01171875,64395.3125,SELL,False,0,18172.711172407315,18172.711172407315
1076,59123.43359375,63713.75,BUY,True,0,18172.711172407315,18172.711172407315
1077,62889.8359375,62946.359375,HOLD,True,1,19330.386527028164,18172.711172407315
1078,63891.47265625,62482.48046875,SELL,False,0,19638.25861230986,19638.25861230986
1079,64031.1328125,62334.5546875,BUY,True,0,19638.25861230986,19638.25861230986
1080,63161.94921875,62421.63671875,SELL,False,0,19371.681223375905,19371.681223375905
1081,62334.81640625,62590.79296875,BUY,True,0,19371.681223375905,19371.681223375905
1082,61187.94140625,62745.5390625,SELL,False,0,19015.268897425238,19015.268897425238
1083,63049.9609375,62784.171875,BUY,True,0,19015.268897425238,19015.268897425238
1084,60792.77734375,62894.41015625,SELL,False,0,18334.523781206062,18334.523781206062
1085,60793.7109375,62852.8046875,BUY,True,0,18334.523781206062,18334.523781206062
1086,61448.39453125,62716.9453125,SELL,False,0,18531.967097852994,18531.967097852994
1087,62901.44921875,62584.79296875,BUY,True,0,18531.967097852994,18531.967097852994
1088,61552.7890625,62587.73046875,SELL,False,0,18134.626083421168,18134.626083421168
1089,66267.4921875,62566.515625,BUY,True,0,18134.626083421168,18134.626083421168
1090,65231.58203125,62928.96875,SELL,False,0,17851.14103336889,17851.14103336889
1091,67051.875,63426.93359375,BUY,True,0,17851.14103336889,17851.14103336889
1092,66940.8046875,64130.21484375,SELL,False,0,17821.570916007404,17821.570916007404
1093,66278.3671875,64902.48046875,BUY,True,0,17821.570916007404,17821.570916007404
1094,71448.1953125,65602.1015625,HOLD,True,1,19211.684500016054,17821.570916007404
1095,70136.53125,66633.671875,SELL,False,0,18858.991530955846,18858.991530955846
1096,69122.3359375,67685.390625,BUY,True,0,18858.991530955846,18858.991530955846
1097,67929.5625,68579.1796875,SELL,False,0,18533.5612072975,18533.5612072975
1098,68526.1015625,69192.46875,BUY,True,0,18533.5612072975,18533.5612072975
1099,69265.9453125,69618.5234375,SELL,False,0,18733.65925916107,18733.65925916107
1100,68518.09375,69944.3828125,BUY,True,0,18733.65925916107,18733.65925916107
1101,69394.5546875,70109.4296875,SELL,False,0,18973.294071784414,18973.294071784414
1102,68296.21875,70226.59375,BUY,True,0,18973.294071784414,18973.294071784414
1103,67578.09375,70204.4609375,SELL,False,0,18773.79259052122,18773.79259052122
1104,68364.9921875,70029.0078125,BUY,True,0,18773.79259052122,18773.79259052122
1105,67491.4140625,69830.7890625,SELL,False,0,18533.898252708877,18533.898252708877
1106,67706.9375,69555.5,BUY,True,0,18533.89825270888,18533.898252708877
1107,67751.6015625,69268.703125,SELL,False,0,18546.12446202351,18546.12446202351
1108,68804.78125,68999.078125,BUY,True,0,18546.12446202351,18546.12446202351
1109,70567.765625,68850.5703125,SELL,False,0,19021.331664914702,19021.331664914702
1110,71082.8203125,68941.71875,BUY,True,0,19021.331664914702,19021.331664914702
1111,70757.1640625,69225.8203125,SELL,False,0,18934.188027214765,18934.188027214765
1112,69342.5859375,69586.6640625,BUY,True,0,18934.188027214765,18934.188027214765
1113,69305.7734375,69848.9453125,SELL,False,0,18924.13627060188,18924.13627060188
1114,69647.9921875,70022.4609375,BUY,True,0,18924.13627060188,18924.13627060188
1115,69512.28125,70151.328125,SELL,False,0,18887.262095281116,18887.262095281116
1116,67332.03125,70227.5234375,BUY,True,0,18887.262095281116,18887.262095281116
1117,68241.1875,70076.9375,SELL,False,0,19142.28889397602,19142.28889397602
1118,66756.3984375,69867.8125,BUY,True,0,19142.28889397602,19142.28889397602
1119,66011.09375,69508.84375,SELL,False,0,18928.5739846027,18928.5739846027
1120,66191.0,69024.859375,BUY,True,0,18928.5739846027,18928.5739846027
1121,66639.046875,68523.296875,SELL,False,0,19056.7015007606,19056.7015007606
1122,66490.296875,68075.3359375,BUY,True,0,19056.7015007606,19056.7015007606
1123,65140.74609375,67686.09375,SELL,False,0,18669.908425573274,18669.908425573274
1124,64960.296875,67258.390625,BUY,True,0,18669.908425573274,18669.908425573274
1125,64828.65625,66826.7265625,SELL,False,0,18632.074263291586,18632.074263291586
1126,64096.19921875,66416.6171875,BUY,True,0,18632.074263291586,18632.074263291586
1127,64252.578125,65995.109375,SELL,False,0,18677.531925835952,18677.531925835952
1128,63180.796875,65613.84375,BUY,True,0,18677.531925835952,18677.531925835952
1129,60277.4140625,65203.9140625,SELL,False,0,17819.232761286326,17819.232761286326
1130,61804.640625,64576.03125,BUY,True,0,17819.232761286326,17819.232761286326
1131,60811.27734375,63979.859375,SELL,False,0,17532.830780041753,17532.830780041753
1132,61604.80078125,63370.8515625,BUY,True,0,17532.830780041753,17532.830780041753
1133,60320.13671875,62867.62890625,SELL,False,0,17167.213209148336,17167.213209148336
1134,60887.37890625,62372.23828125,BUY,True,0,17167.213209148336,17167.213209148336
1135,62678.29296875,61969.6875,HOLD,True,1,17672.161921056897,17167.213209148336
1136,62851.98046875,61805.08203125,SELL,False,0,17721.133159396046,17721.133159396046
1137,62029.015625,61826.4453125,BUY,True,0,17721.133159396046,17721.133159396046
1138,60173.921875,61906.640625,SELL,False,0,17191.149521324838,17191.149521324838
1139,56977.703125,61873.7734375,BUY,True,0,17191.149521324838,17191.149521324838
1140,56662.375,61515.08203125,SELL,False,0,17096.009621893274,17096.009621893274
1141,58303.5390625,60946.0703125,BUY,True,0,17096.009621893274,17096.009621893274
1142,55849.109375,60413.01953125,SELL,False,0,16376.31139724898,16376.31139724898
1143,56705.09765625,59749.1171875,BUY,True,0,16376.311397248981,16376.31139724898
1144,58009.2265625,59122.0078125,SELL,False,0,16752.941047027034,16752.941047027034
1145,57742.49609375,58672.203125,BUY,True,0,16752.941047027034,16752.941047027034
1146,57344.9140625,58355.01953125,SELL,False,0,16637.5898103906,16637.5898103906
1147,57899.46484375,58121.6796875,BUY,True,0,16637.5898103906,16637.5898103906
1148,59231.953125,58008.44921875,SELL,False,0,17020.48442799056,17020.48442799056
1149,60787.79296875,58091.1875,BUY,True,0,17020.48442799056,17020.48442799056
1150,64870.15234375,58429.09375,HOLD,True,1,18163.538498194575,17020.48442799056
1151,65097.1484375,59278.4609375,SELL,False,0,18227.097039970766,18227.097039970766
1152,64118.79296875,60402.73046875,BUY,True,0,18227.097039970766,18227.097039970766
1153,63974.06640625,61539.87109375,SELL,False,0,18185.955512240595,18185.955512240595
1154,66710.15625,62582.859375,BUY,True,0,18185.955512240595,18185.955512240595
1155,67163.6484375,63708.90625,SELL,False,0,18309.582696025278,18309.582696025278
1156,68154.5234375,64834.37890625,BUY,True,0,18309.582696025278,18309.582696025278
1157,67585.25,65950.59375,SELL,False,0,18156.648473102934,18156.648473102934
1158,65927.671875,66918.8125,BUY,True,0,18156.648473102934,18156.648473102934
1159,65372.1328125,67567.125,SELL,False,0,18003.651602683873,18003.651602683873
1160,65777.2265625,67901.1640625,BUY,True,0,18003.651602683873,18003.651602683873
1161,67912.0625,68030.171875,HOLD,True,1,18587.96998240636,18003.651602683873
1162,67813.3359375,68188.8515625,SELL,False,0,18560.947884819263,18560.947884819263
1163,68255.8671875,68339.421875,BUY,True,0,18560.947884819263,18560.947884819263
1164,66819.9140625,68506.515625,SELL,False,0,18170.46641829635,18170.46641829635
1165,66201.015625,68544.9765625,BUY,True,0,18170.46641829635,18170.46641829635
1166,64619.25,68440.6640625,SELL,False,0,17736.31266854898,17736.31266854898
1167,65357.5,68113.3046875,BUY,True,0,17736.31266854898,17736.31266854898
1168,61415.06640625,67726.046875,SELL,False,0,16666.439511011722,16666.439511011722
1169,60680.09375,66993.5234375,BUY,True,0,16666.439511011722,16666.439511011722
1170,58116.9765625,66032.8203125,SELL,False,0,15962.451845120828,15962.451845120828
1171,53991.45703125,64831.453125,BUY,True,0,15962.45184512083,15962.451845120828
1172,56034.31640625,63212.9140625,HOLD,True,1,16566.418587135537,15962.451845120828
1173,55027.4609375,61609.39453125,SELL,False,0,16268.744050854433,16268.744050854433
1174,61710.13671875,60058.2109375,BUY,True,0,16268.744050854433,16268.744050854433
1175,60880.11328125,59196.77734375,SELL,False,0,16049.923617471808,16049.923617471808
1176,60945.8125,58792.97265625,BUY,True,0,16049.923617471808,16049.923617471808
1177,58719.484375,58737.2734375,SELL,False,0,15463.625808189518,15463.625808189518
1178,59354.515625,58744.76953125,BUY,True,0,15463.625808189518,15463.625808189518
1179,60609.56640625,58848.953125,SELL,False,0,15790.604058237801,15790.604058237801
1180,58737.26953125,59111.234375,BUY,True,0,15790.604058237803,15790.604058237801
1181,57560.09765625,59310.859375,SELL,False,0,15474.139654376997,15474.139654376997
1182,58894.10546875,59363.00390625,BUY,True,0,15474.139654376997,15474.139654376997
1183,59478.97265625,59421.47265625,SELL,False,0,15627.810662139223,15627.810662139223
1184,58483.96484375,59542.96484375,BUY,True,0,15627.810662139222,15627.810662139223
1185,59493.453125,59604.94921875,SELL,False,0,15897.56138384853,15897.56138384853
1186,59012.79296875,59709.140625,BUY,True,0,15897.56138384853,15897.56138384853
1187,61175.19140625,59793.38671875,HOLD,True,1,16480.09374957978,15897.56138384853
1188,60381.9140625,60039.91015625,SELL,False,0,16266.39135333224,16266.39135333224
1189,64094.35546875,60307.5078125,BUY,True,0,16266.39135333224,16266.39135333224
1190,64178.9921875,60879.9453125,SELL,False,0,16287.871154166192,16287.871154166192
1191,64333.54296875,61614.16796875,BUY,True,0,16287.871154166192,16287.871154166192
1192,62880.66015625,62410.54296875,SELL,False,0,15920.032434890347,15920.032434890347
1193,59504.1328125,63061.203125,BUY,True,0,15920.032434890349,15920.032434890347
1194,59027.625,63278.12890625,SELL,False,0,15792.545158428686,15792.545158428686
1195,59388.1796875,63150.609375,BUY,True,0,15792.545158428684,15792.545158428686
1196,59119.4765625,62833.1484375,SELL,False,0,15721.091440565926,15721.091440565926
1197,58969.8984375,62390.44921875,BUY,True,0,15721.091440565926,15721.091440565926
1198,57325.48828125,61886.5390625,SELL,False,0,15282.699597995583,15282.699597995583
1199,59112.48046875,61243.765625,BUY,True,0,15282.699597995581,15282.699597995583
1200,57431.0234375,60710.51953125,SELL,False,0,14847.98255530413,14847.98255530413
1201,57971.5390625,60149.85546875,BUY,True,0,14847.982555304128,14847.98255530413
1202,56160.48828125,59672.46484375,SELL,False,0,14384.126483141219,14384.126483141219
1203,53948.75390625,59136.796875,BUY,True,0,14384.126483141219,14384.126483141219
1204,54139.6875,58427.125,SELL,False,0,14435.034294045496,14435.034294045496
1205,54841.56640625,57674.125,BUY,True,0,14435.034294045498,14435.034294045496
1206,57019.53515625,57006.50390625,HOLD,True,1,15008.304819630384,14435.034294045496
1207,57648.7109375,56620.6953125,SELL,False,0,15173.912306332142,15173.912306332142
1208,57343.171875,56503.1328125,BUY,True,0,15173.912306332144,15173.912306332142
1209,58127.01171875,56551.84375,SELL,False,0,15381.328754749029,15381.328754749029
1210,60571.30078125,56772.4375,BUY,True,0,15381.328754749029,15381.328754749029
1211,60005.12109375,57314.6171875,SELL,False,0,15237.554462379956,15237.554462379956
1212,59182.8359375,57979.87890625,BUY,True,0,15237.554462379956,15237.554462379956
1213,58192.5078125,58600.47265625,SELL,False,0,14982.578868505912,14982.578868505912
1214,60308.5390625,59060.37890625,BUY,True,0,14982.578868505912,14982.578868505912
1215,61649.6796875,59554.328125,SELL,False,0,15315.761291761033,15315.761291761033
1216,62940.45703125,60142.2109375,BUY,True,0,15315.761291761033,15315.761291761033
1217,63192.9765625,60853.01171875,SELL,False,0,15377.208714365735,15377.208714365735
1218,63394.83984375,61608.76171875,BUY,True,0,15377.208714365735,15377.208714365735
1219,63648.7109375,62349.69921875,SELL,False,0,15438.788313032755,15438.788313032755
1220,63329.80078125,63040.80078125,BUY,True,0,15438.788313032755,15438.788313032755
1221,64301.96875,63613.9375,SELL,False,0,15675.787250169567,15675.787250169567
1222,63143.14453125,64142.17578125,BUY,True,0,15675.787250169567,15675.787250169567
1223,65181.01953125,64496.62109375,HOLD,True,1,16181.705908158312,15675.787250169567
1224,65790.6640625,64877.19140625,SELL,False,0,16333.055006164901,16333.055006164901
1225,65887.6484375,65290.7578125,BUY,True,0,16333.055006164901,16333.055006164901
1226,65635.3046875,65697.796875,SELL,False,0,16270.500878844337,16270.500878844337
1227,63329.5,66043.2890625,BUY,True,0,16270.500878844337,16270.500878844337
1228,60837.0078125,66122.2265625,SELL,False,0,15630.13428306778,15630.13428306778
1229,60632.78515625,65806.7109375,BUY,True,0,15630.134283067779,15630.13428306778
1230,60759.40234375,65237.6015625,SELL,False,0,15662.774110482427,15662.774110482427
1231,62067.4765625,64554.2734375,BUY,True,0,15662.774110482425,15662.774110482427
1232,62089.94921875,63958.0546875,SELL,False,0,15668.445102087053,15668.445102087053
1233,62818.953125,63466.81640625,BUY,True,0,15668.445102087053,15668.445102087053
1234,62236.66015625,63145.55859375,SELL,False,0,15523.208275296322,15523.208275296322
1235,62131.96875,62913.2890625,BUY,True,0,15523.208275296322,15523.208275296322
1236,60582.1015625,62750.859375,SELL,False,0,15135.985535784945,15135.985535784945
1237,60274.5,62518.234375,BUY,True,0,15135.985535784946,15135.985535784945
1238,62445.08984375,62239.83203125,HOLD,True,1,15681.05876707051,15135.985535784945
1239,63193.0234375,62124.51171875,SELL,False,0,15868.878028229501,15868.878028229501
1240,62851.375,62192.8125,BUY,True,0,15868.878028229501,15868.878028229501
1241,66046.125,62354.2578125,HOLD,True,1,16675.49678685946,15868.878028229501
1242,67041.109375,62832.37109375,SELL,False,0,16926.71302018561,16926.71302018561
1243,67612.71875,63565.1171875,BUY,True,0,16926.71302018561,16926.71302018561
1244,67399.8359375,64457.19140625,SELL,False,0,16873.4182209121,16873.4182209121
1245,68418.7890625,65365.44140625,BUY,True,0,16873.4182209121,16873.4182209121
1246,68362.734375,66297.125,SELL,False,0,16859.594033164987,16859.594033164987
1247,69001.703125,67162.3046875,BUY,True,0,16859.594033164987,16859.594033164987
1248,67367.8515625,67966.015625,SELL,False,0,16460.385422265903,16460.385422265903
1249,67361.40625,68522.296875,BUY,True,0,16460.385422265903,16460.385422265903
1250,66432.1953125,68868.0390625,SELL,False,0,16233.324097075189,16233.324097075189
1251,68161.0546875,68964.0703125,BUY,True,0,16233.324097075189,16233.324097075189
1252,66642.4140625,69031.5859375,SELL,False,0,15871.642700482438,15871.642700482438
1253,67014.6953125,68940.609375,BUY,True,0,15871.642700482438,15871.642700482438
1254,67929.296875,68782.7890625,SELL,False,0,16088.25532769221,16088.25532769221
1255,69907.7578125,68667.6640625,BUY,True,0,16088.25532769221,16088.25532769221
1256,72720.4921875,68754.4609375,HOLD,True,1,16735.56530028992,16088.25532769221
1257,72339.5390625,69202.7265625,SELL,False,0,16647.89447040405,16647.89447040405
1258,70215.1875,69817.8671875,BUY,True,0,16647.89447040405,16647.89447040405
1259,69482.46875,70312.1796875,SELL,False,0,16474.16817470077,16474.16817470077
1260,69289.2734375,70624.125,BUY,True,0,16474.16817470077,16474.16817470077
1261,68741.1171875,70771.71875,SELL,False,0,16343.83893612593,16343.83893612593
1262,67811.5078125,70749.7109375,BUY,True,0,16343.83893612593,16343.83893612593
1263,69359.5625,70536.8046875,SELL,False,0,16716.949006864557,16716.949006864557
1264,75639.078125,70345.859375,BUY,True,0,16716.949006864557,16716.949006864557
1265,75904.859375,70715.203125,SELL,False,0,16775.689167550918,16775.689167550918
1266,76545.4765625,71440.8515625,BUY,True,0,16775.689167550918,16775.689167550918
1267,76778.8671875,72398.6328125,SELL,False,0,16826.839003641147,16826.839003641147
1268,80474.1875,73450.34375,BUY,True,0,16826.839003641147,16826.839003641147
1269,88701.484375,74792.6640625,HOLD,True,1,18547.134718969555,16826.839003641147
1270,87955.8125,76917.578125,SELL,False,0,18391.217635741243,18391.217635741243
1271,90584.1640625,79311.7890625,BUY,True,0,18391.217635741243,18391.217635741243
1272,87250.4296875,81912.2421875,SELL,False,0,17714.372680942364,17714.372680942364
1273,91066.0078125,84134.3125,BUY,True,0,17714.372680942364,17714.372680942364
1274,90558.4765625,86250.390625,SELL,False,0,17615.6465159804,17615.6465159804
1275,89845.8515625,88059.5390625,BUY,True,0,17615.6465159804,17615.6465159804
1276,90542.640625,89443.65625,SELL,False,0,17752.26261575283,17752.26261575283
1277,92343.7890625,90483.1875,BUY,True,0,17752.26261575283,17752.26261575283
1278,94339.4921875,91353.390625,SELL,False,0,18135.918585880936,18135.918585880936
1279,98504.7265625,92198.375,BUY,True,0,18135.918585880936,18135.918585880936
1280,98997.6640625,93305.015625,SELL,False,0,18226.67437679474,18226.67437679474
1281,97777.28125,94513.6796875,BUY,True,0,18226.67437679474,18226.67437679474
1282,98013.8203125,95568.1484375,SELL,False,0,18270.767650962964,18270.767650962964
1283,93102.296875,96444.3359375,BUY,True,0,18270.767650962964,18270.767650962964
1284,91985.3203125,96684.7890625,SELL,False,0,18051.567696396763,18051.567696396763
1285,95962.53125,96391.09375,BUY,True,0,18051.567696396763,18051.567696396763
1286,95652.46875,96114.109375,SELL,False,0,17993.241658765655,17993.241658765655
1287,97461.5234375,95824.4453125,BUY,True,0,17993.241658765655,17993.241658765655
1288,96449.0546875,95722.234375,SELL,False,0,17806.320766826375,17806.320766826375
1289,97279.7890625,95653.8984375,BUY,True,0,17806.320766826375,17806.320766826375
1290,95865.3046875,95669.4375,SELL,False,0,17547.41022905031,17547.41022905031
1291,96002.1640625,95614.140625,BUY,True,0,17547.41022905031,17547.41022905031
1292,98768.53125,95529.40625,SELL,False,0,18053.050704525886,18053.050704525886
1293,96593.5703125,95663.140625,BUY,True,0,18053.050704525886,18053.050704525886
1294,99920.7109375,95737.3671875,HOLD,True,1,18674.88338148244,18053.050704525886
1295,99923.3359375,96052.09375,SELL,False,0,18675.37398616706,18675.37398616706
1296,101236.015625,96490.0546875,BUY,True,0,18675.37398616706,18675.37398616706
1297,97432.71875,97083.7578125,SELL,False,0,17973.766054616804,17973.766054616804
1298,96675.4296875,97405.125,BUY,True,0,17973.766054616804,17973.766054616804
1299,101173.03125,97465.4921875,HOLD,True,1,18809.954096941136,17973.766054616804
1300,100043.0,97730.046875,SELL,False,0,18599.860204547167,18599.860204547167
1301,101459.2578125,97997.78125,BUY,True,0,18599.860204547167,18599.860204547167
1302,101372.96875,98367.765625,SELL,False,0,18584.041396739136,18584.041396739136
1303,104298.6953125,98762.2109375,BUY,True,0,18584.041396739136,18584.041396739136
1304,106029.71875,99387.2265625,SELL,False,0,18892.476810287117,18892.476810287117
1305,106140.6015625,100249.921875,BUY,True,0,18892.476810287117,18892.476810287117
1306,100041.5390625,101201.125,SELL,False,0,17806.875304835958,17806.875304835958
1307,97490.953125,101610.6171875,BUY,True,0,17806.875304835958,17806.875304835958
1308,97755.9296875,101427.8125,SELL,False,0,17855.27368905415,17855.27368905415
1309,97224.7265625,100897.828125,BUY,True,0,17855.27368905415,17855.27368905415
1310,95104.9375,100134.3515625,SELL,False,0,17465.9754599697,17465.9754599697
1311,94686.2421875,99099.6953125,BUY,True,0,17465.9754599697,17465.9754599697
1312,98676.09375,97941.21875,HOLD,True,1,18201.94985149272,17465.9754599697
1313,99299.1953125,97133.6796875,SELL,False,0,18316.888160884522,18316.888160884522
1314,95795.515625,96664.4296875,BUY,True,0,18316.888160884522,18316.888160884522
1315,94164.859375,96160.375,SELL,False,0,18005.093313649497,18005.093313649497
1316,95163.9296875,95548.7734375,BUY,True,0,18005.093313649497,18005.093313649497
1317,93530.2265625,95006.8515625,SELL,False,0,17695.995346499352,17695.995346499352
1318,92643.2109375,94416.6953125,BUY,True,0,17695.995346499352,17695.995346499352
1319,93429.203125,93775.359375,SELL,False,0,17846.12954361573,17846.12954361573
1320,94419.7578125,93223.984375,BUY,True,0,17846.12954361573,17846.12954361573
1321,96886.875,92861.1484375,SELL,False,0,18312.435473089077,18312.435473089077
1322,98107.4296875,92860.7265625,BUY,True,0,18312.435473089077,18312.435473089077
1323,98236.2265625,93199.953125,SELL,False,0,18336.476307408004,18336.476307408004
1324,98314.9609375,93747.5078125,BUY,True,0,18336.476307408004,18336.476307408004
1325,102078.0859375,94397.34375,HOLD,True,1,19038.32729474838,18336.476307408004
1326,96922.703125,95381.1015625,SELL,False,0,18076.809801422827,18076.809801422827
1327,95043.5234375,96061.03125,BUY,True,0,18076.809801422827,18076.809801422827
1328,92484.0390625,96339.59375,SELL,False,0,17590.00848594957,17590.00848594957
1329,94701.453125,96118.703125,BUY,True,0,17590.00848594957,17590.00848594957
1330,94566.59375,95780.375,SELL,False,0,17564.95947695993,17564.95947695993
1331,94488.4375,95373.6640625,BUY,True,0,17564.95947695993,17564.95947695993
1332,94516.5234375,94948.3828125,SELL,False,0,17570.180521641298,17570.180521641298
1333,96534.046875,94547.921875,BUY,True,0,17570.180521641298,17570.180521641298
1334,100504.4921875,94366.3828125,HOLD,True,1,18292.84204004073,17570.180521641298
1335,99756.90625,94673.6015625,SELL,False,0,18156.773779126277,18156.773779126277
1336,104462.0390625,95206.0078125,HOLD,False,0,18156.773779126277,18156.773779126277
1337,104408.0703125,96243.7421875,BUY,True,0,18156.773779126277,18156.773779126277
1338,101089.609375,97514.0078125,SELL,False,0,17579.686736364973,17579.686736364973
1339,102016.6640625,98551.7890625,BUY,True,0,17579.686736364973,17579.686736364973
1340,106146.265625,99436.3359375,HOLD,True,1,18291.30676905176,17579.686736364973
1341,103653.0703125,100492.3046875,SELL,False,0,17861.67507143546,17861.67507143546
1342,103960.171875,101347.734375,BUY,True,0,17861.67507143546,17861.67507143546
1343,104819.484375,102030.390625,SELL,False,0,18009.31584946609,18009.31584946609
1344,104714.6484375,102611.1953125,BUY,True,0,18009.31584946609,18009.31584946609
1345,102682.5,103061.1640625,SELL,False,0,17659.817440121955,17659.817440121955
1346,102087.6875,103210.7109375,BUY,True,0,17659.817440121955,17659.817440121955
1347,101332.4765625,103101.6484375,SELL,False,0,17529.1759532626,17529.1759532626
1348,103703.2109375,102764.875,BUY,True,0,17529.1759532626,17529.1759532626
1349,104735.3046875,102506.40625,SELL,False,0,17703.632971328472,17703.632971328472
1350,102405.0234375,102397.8046875,BUY,True,0,17703.632971328472,17703.632971328472
1351,100655.90625,102192.8359375,SELL,False,0,17401.24811097793,17401.24811097793
1352,97688.9765625,101797.859375,BUY,True,0,17401.24811097793,17401.24811097793
1353,101405.421875,101062.1328125,HOLD,True,1,18063.25511780042,17401.24811097793
1354,97871.8203125,100486.40625,SELL,False,0,17433.817901053026,17433.817901053026
1355,96615.4453125,99751.34375,BUY,True,0,17433.817901053026,17433.817901053026
1356,96593.296875,98876.5859375,SELL,False,0,17429.82131619106,17429.82131619106
1357,96529.0859375,97984.484375,BUY,True,0,17429.82131619106,17429.82131619106
1358,96482.453125,97150.0546875,SELL,False,0,17421.401039738088,17421.401039738088
1359,96500.09375,96420.265625,BUY,True,0,17421.401039738088,17421.401039738088
1360,97437.5546875,95823.5234375,SELL,False,0,17590.643185694826,17590.643185694826
1361,95747.4296875,95445.578125,BUY,True,0,17590.643185694826,17590.643185694826
1362,97885.859375,95101.2578125,SELL,False,0,17983.513821839122,17983.513821839122
1363,96623.8671875,94995.9140625,BUY,True,0,17983.513821839122,17983.513821839122
1364,97508.96875,94948.2734375,SELL,False,0,18148.24782231193,18148.24782231193
1365,97580.3515625,95024.203125,BUY,True,0,18148.24782231193,18148.24782231193
1366,96175.03125,95182.2890625,SELL,False,0,17886.882692010637,17886.882692010637
1367,95773.3828125,95265.7421875,BUY,True,0,17886.882692010637,17886.882692010637
1368,95539.546875,95265.328125,SELL,False,0,17843.210892389365,17843.210892389365
1369,96635.609375,95192.859375,BUY,True,0,17843.210892389365,17843.210892389365
1370,98333.9375,95173.4609375,SELL,False,0,18156.7974377099,18156.7974377099
1371,96125.546875,95332.4296875,BUY,True,0,18156.7974377099,18156.7974377099
1372,96577.7578125,95406.5625,SELL,False,0,18242.21388170664,18242.21388170664
1373,96273.921875,95463.828125,BUY,True,0,18242.21388170664,18242.21388170664
1374,91418.171875,95478.96875,SELL,False,0,17322.13471248876,17322.13471248876
1375,88736.171875,95056.3671875,BUY,True,0,17322.13471248876,17322.13471248876
1376,84347.0234375,94167.3671875,SELL,False,0,16465.331687285183,16465.331687285183
1377,84704.2265625,92682.0625,BUY,True,0,16465.331687285183,16465.331687285183
1378,84373.0078125,90968.0546875,SELL,False,0,16400.94733716336,16400.94733716336
1379,86031.9140625,89214.4609375,BUY,True,0,16400.94733716336,16400.94733716336
1380,94248.3515625,87717.8828125,HOLD,True,1,17967.312100810213,16400.94733716336
1381,86065.671875,87195.59375,SELL,False,0,16407.38285718013,16407.38285718013
1382,87222.1953125,86663.6953125,BUY,True,0,16407.38285718013,16407.38285718013
1383,90623.5625,86289.4609375,HOLD,True,1,17047.21465094793,16407.38285718013
1384,89961.7265625,86334.859375,SELL,False,0,16922.716573637477,16922.716573637477
1385,86742.671875,86596.4296875,BUY,True,0,16922.716573637477,16922.716573637477
1386,86154.59375,86717.4296875,SELL,False,0,16807.987810764316,16807.987810764316
1387,80601.0390625,86697.2734375,BUY,True,0,16807.987810764316,16807.987810764316
1388,78532.0,86125.9453125,SELL,False,0,16376.52459705154,16376.52459705154
1389,82862.2109375,85079.7421875,BUY,True,0,16376.52459705154,16376.52459705154
1390,83722.359375,84170.984375,SELL,False,0,16546.5205684897,16546.5205684897
1391,81066.703125,83489.90625,BUY,True,0,16546.5205684897,16546.5205684897
1392,83969.1015625,82795.734375,HOLD,True,1,17138.928962969432,16546.5205684897
1393,84343.109375,82398.609375,SELL,False,0,17215.26767817245,17215.26767817245
1394,82579.6875,82258.265625,BUY,True,0,17215.26767817245,17215.26767817245
1395,84075.6875,82156.0078125,SELL,False,0,17527.136628349166,17527.136628349166
1396,82718.5,82217.9765625,BUY,True,0,17527.136628349166,17527.136628349166
1397,86854.2265625,82270.7578125,HOLD,True,1,18403.451413051866,17527.136628349166
